IdEstablecimiento,Ano,Mes,Numerador,Denominador,MetaSanitaria,Dependencia Administrativa,Nivel de Atención
113331,,,,8336.0,MSII,Municipal,Primario
113332,,,,8840.0,MSII,Municipal,Primario
113333,,,,3228.0,MSII,Municipal,Primario
113334,,,,3215.0,MSII,Municipal,Primario
113390,,,,13112.0,MSII,Municipal,Primario
113394,,,,7046.0,MSII,Municipal,Primario
113396,,,,5883.0,MSII,Municipal,Primario
113402,,,,2111.0,MSII,Municipal,Primario
113404,,,,1020.0,MSII,Municipal,Primario
113405,,,,1577.0,MSII,Municipal,Primario
113406,,,,426.0,MSII,Municipal,Primario
113407,,,,917.0,MSII,Municipal,Primario
113408,,,,817.0,MSII,Municipal,Primario
113409,,,,2270.0,MSII,Municipal,Primario
113410,,,,395.0,MSII,Municipal,Primario
113411,,,,825.0,MSII,Municipal,Primario
113412,,,,563.0,MSII,Municipal,Primario
113413,,,,40.0,MSII,Municipal,Primario
113701,,,,2342.0,MSII,Municipal,Primario
113702,,,,880.0,MSII,Municipal,Primario
113703,,,,1399.0,MSII,Municipal,Primario
113713,,,,1224.0,MSII,Municipal,Primario
113716,,,,1816.0,MSII,Municipal,Primario
113717,,,,1198.0,MSII,Municipal,Primario
113722,,,,1689.0,MSII,Municipal,Primario
113728,,,,1819.0,MSII,Municipal,Primario
113753,,,,846.0,MSII,Municipal,Primario
113790,,,,2127.0,MSII,Municipal,Primario
114010,,,,1.0,MSII,Servicio de Salud,No Aplica
114102,,,,1953.0,MSII,Servicio de Salud,Terciario
114150,,,,8.0,MSII,,
114301,,,,26056.0,MSII,Municipal,Primario
114302,,,,8629.0,MSII,Municipal,Primario
114303,,,,16630.0,MSII,Municipal,Primario
114304,,,,9616.0,MSII,Municipal,Primario
114305,,,,12535.0,MSII,Municipal,Primario
114306,,,,13714.0,MSII,Municipal,Primario
114307,,,,6874.0,MSII,Municipal,Primario
114308,,,,7269.0,MSII,Municipal,Primario
114309,,,,7667.0,MSII,Municipal,Primario
114310,,,,3451.0,MSII,Municipal,Primario
114311,,,,6412.0,MSII,Municipal,Primario
114312,,,,13982.0,MSII,Municipal,Primario
114313,,,,6527.0,MSII,Municipal,Primario
114314,,,,7335.0,MSII,Municipal,Primario
114315,,,,5438.0,MSII,Municipal,Primario
114316,,,,12435.0,MSII,Municipal,Primario
114317,,,,6837.0,MSII,Municipal,Primario
114318,,,,3239.0,MSII,Municipal,Primario
114319,,,,9274.0,MSII,Municipal,Primario
114320,,,,13704.0,MSII,Municipal,Primario
114321,,,,10772.0,MSII,Municipal,Primario
114322,,,,24961.0,MSII,Municipal,Primario
114323,,,,6512.0,MSII,Delegados ,Primario
114324,,,,14395.0,MSII,Municipal,Primario
114325,,,,11945.0,MSII,Municipal,Primario
114326,,,,9527.0,MSII,Municipal,Primario
114327,,,,4335.0,MSII,Delegados ,Primario
114328,,,,7854.0,MSII,Municipal,Primario
114329,,,,7208.0,MSII,Delegados ,Primario
114330,,,,8175.0,MSII,Municipal,Primario
114331,,,,14833.0,MSII,Municipal,Primario
114332,,,,12032.0,MSII,Municipal,Primario
114333,,,,3243.0,MSII,Municipal,Primario
114334,,,,9844.0,MSII,Municipal,Primario
114401,,,,428.0,MSII,Municipal,Primario
114403,,,,93.0,MSII,Municipal,Primario
114406,,,,165.0,MSII,Municipal,Primario
114407,,,,750.0,MSII,Municipal,Primario
114408,,,,9.0,MSII,Municipal,Primario
114409,,,,12.0,MSII,Municipal,Primario
114410,,,,84.0,MSII,Municipal,Primario
114609,,,,2.0,MSII,Municipal,Secundario
114706,,,,125.0,MSII,Municipal,Primario
114714,,,,1641.0,MSII,Municipal,Primario
114796,,,,107.0,MSII,Municipal,Primario
200037,,,,47.0,MSII,Municipal,Primario
200080,,,,27.0,MSII,Municipal,No Aplica
200188,,,,14.0,MSII,Municipal,No Aplica
200210,,,,1925.0,MSII,Municipal,Primario
200236,,,,2.0,MSII,Municipal,Primario
200265,,,,48.0,MSII,Municipal,Primario
200282,,,,1.0,MSII,Servicio de Salud,Secundario
200304,,,,735.0,MSII,Municipal,Primario
200337,,,,1774.0,MSII,Municipal,Primario
200342,,,,29.0,MSII,Municipal,Primario
200346,,,,736.0,MSII,Servicio de Salud,Primario
200347,,,,1290.0,MSII,Municipal,Primario
200360,,,,971.0,MSII,Municipal,Primario
200361,,,,3230.0,MSII,Municipal,Primario
200365,,,,367.0,MSII,Municipal,Primario
200377,,,,1364.0,MSII,Municipal,Primario
200385,,,,330.0,MSII,Municipal,Primario
200454,,,,831.0,MSII,Municipal,Primario
200554,,,,824.0,MSII,Municipal,Primario
200609,,,,732.0,MSII,Municipal,Primario
200643,,,,375.0,MSII,Municipal,Primario
200961,,,,3160.0,MSII,Municipal,Primario
200962,,,,1400.0,MSII,Municipal,Primario
200965,,,,5509.0,MSII,Municipal,Primario
201091,,,,10498.0,MSII,Municipal,Primario
201112,,,,9547.0,MSII,Municipal,Primario
201129,,,,359.0,MSII,Municipal,Primario
201462,,,,6261.0,MSII,Municipal,Primario
311001,,,,5683.0,MSII,,
5013502,,,,2.0,MSII,,
109104,2026.0,1.0,22.0,,MSIIIa,Servicio de Salud,Pendiente
109104,2026.0,2.0,25.0,,MSIIIa,Servicio de Salud,Pendiente
109104,2026.0,3.0,42.0,,MSIIIa,Servicio de Salud,Pendiente
109300,2026.0,1.0,411.0,9567.0,MSIIIa,Municipal,Primario
109300,2026.0,2.0,302.0,9567.0,MSIIIa,Municipal,Primario
109300,2026.0,3.0,425.0,9567.0,MSIIIa,Municipal,Primario
109301,2026.0,1.0,218.0,5073.0,MSIIIa,Municipal,Primario
109301,2026.0,2.0,298.0,5073.0,MSIIIa,Municipal,Primario
109301,2026.0,3.0,224.0,5073.0,MSIIIa,Municipal,Primario
109302,2026.0,1.0,151.0,2933.0,MSIIIa,Municipal,Primario
109302,2026.0,2.0,139.0,2933.0,MSIIIa,Municipal,Primario
109302,2026.0,3.0,113.0,2933.0,MSIIIa,Municipal,Primario
109303,2026.0,1.0,154.0,3658.0,MSIIIa,Municipal,Primario
109303,2026.0,2.0,151.0,3658.0,MSIIIa,Municipal,Primario
109303,2026.0,3.0,136.0,3658.0,MSIIIa,Municipal,Primario
109304,2026.0,1.0,59.0,955.0,MSIIIa,Municipal,Primario
109304,2026.0,2.0,41.0,955.0,MSIIIa,Municipal,Primario
109304,2026.0,3.0,54.0,955.0,MSIIIa,Municipal,Primario
109305,2026.0,1.0,150.0,2628.0,MSIIIa,Municipal,Primario
109305,2026.0,3.0,172.0,2628.0,MSIIIa,Municipal,Primario
109307,2026.0,1.0,187.0,2169.0,MSIIIa,Municipal,Primario
109307,2026.0,2.0,144.0,2169.0,MSIIIa,Municipal,Primario
109307,2026.0,3.0,129.0,2169.0,MSIIIa,Municipal,Primario
109308,2026.0,1.0,199.0,2244.0,MSIIIa,Municipal,Primario
109308,2026.0,2.0,180.0,2244.0,MSIIIa,Municipal,Primario
109308,2026.0,3.0,186.0,2244.0,MSIIIa,Municipal,Primario
109309,2026.0,1.0,125.0,1912.0,MSIIIa,Municipal,Primario
109309,2026.0,2.0,186.0,1912.0,MSIIIa,Municipal,Primario
109309,2026.0,3.0,190.0,1912.0,MSIIIa,Municipal,Primario
109310,2026.0,1.0,279.0,7660.0,MSIIIa,Municipal,Primario
109310,2026.0,2.0,139.0,7660.0,MSIIIa,Municipal,Primario
109310,2026.0,3.0,336.0,7660.0,MSIIIa,Municipal,Primario
109311,2026.0,1.0,371.0,6944.0,MSIIIa,Municipal,Primario
109311,2026.0,2.0,289.0,6944.0,MSIIIa,Municipal,Primario
109311,2026.0,3.0,371.0,6944.0,MSIIIa,Municipal,Primario
109312,2026.0,1.0,175.0,2208.0,MSIIIa,Municipal,Primario
109312,2026.0,2.0,117.0,2208.0,MSIIIa,Municipal,Primario
109312,2026.0,3.0,145.0,2208.0,MSIIIa,Municipal,Primario
109313,2026.0,1.0,122.0,5113.0,MSIIIa,Municipal,Primario
109313,2026.0,2.0,89.0,5113.0,MSIIIa,Municipal,Primario
109313,2026.0,3.0,213.0,5113.0,MSIIIa,Municipal,Primario
109314,2026.0,1.0,200.0,1897.0,MSIIIa,Municipal,Primario
109314,2026.0,2.0,116.0,1897.0,MSIIIa,Municipal,Primario
109314,2026.0,3.0,172.0,1897.0,MSIIIa,Municipal,Primario
109315,2026.0,1.0,182.0,3448.0,MSIIIa,Municipal,Primario
109315,2026.0,2.0,153.0,3448.0,MSIIIa,Municipal,Primario
109315,2026.0,3.0,162.0,3448.0,MSIIIa,Municipal,Primario
109316,2026.0,1.0,287.0,5526.0,MSIIIa,Municipal,Primario
109316,2026.0,2.0,250.0,5526.0,MSIIIa,Municipal,Primario
109316,2026.0,3.0,245.0,5526.0,MSIIIa,Municipal,Primario
109317,2026.0,1.0,51.0,1437.0,MSIIIa,Municipal,Primario
109317,2026.0,2.0,51.0,1437.0,MSIIIa,Municipal,Primario
109317,2026.0,3.0,73.0,1437.0,MSIIIa,Municipal,Primario
109320,2026.0,1.0,43.0,1108.0,MSIIIa,Municipal,Primario
109320,2026.0,2.0,28.0,1108.0,MSIIIa,Municipal,Primario
109320,2026.0,3.0,43.0,1108.0,MSIIIa,Municipal,Primario
109321,2026.0,1.0,105.0,3363.0,MSIIIa,Municipal,Primario
109321,2026.0,2.0,142.0,3363.0,MSIIIa,Municipal,Primario
109321,2026.0,3.0,125.0,3363.0,MSIIIa,Municipal,Primario
109323,2026.0,1.0,127.0,2241.0,MSIIIa,Municipal,Primario
109323,2026.0,2.0,91.0,2241.0,MSIIIa,Municipal,Primario
109323,2026.0,3.0,98.0,2241.0,MSIIIa,Municipal,Primario
109324,2026.0,1.0,424.0,5869.0,MSIIIa,Municipal,Primario
109324,2026.0,2.0,298.0,5869.0,MSIIIa,Municipal,Primario
109324,2026.0,3.0,424.0,5869.0,MSIIIa,Municipal,Primario
109390,2026.0,1.0,107.0,2545.0,MSIIIa,Otra Institución,Primario
109390,2026.0,2.0,88.0,2545.0,MSIIIa,Otra Institución,Primario
109390,2026.0,3.0,146.0,2545.0,MSIIIa,Otra Institución,Primario
109407,,,,1443.0,MSIIIa,,
109410,2026.0,1.0,1.0,44.0,MSIIIa,Municipal,Primario
109410,2026.0,2.0,4.0,44.0,MSIIIa,Municipal,Primario
109410,2026.0,3.0,6.0,44.0,MSIIIa,Municipal,Primario
109412,2026.0,1.0,7.0,87.0,MSIIIa,Municipal,Primario
109412,2026.0,2.0,6.0,87.0,MSIIIa,Municipal,Primario
109412,2026.0,3.0,4.0,87.0,MSIIIa,Municipal,Primario
109413,2026.0,1.0,6.0,87.0,MSIIIa,Municipal,Primario
109413,2026.0,2.0,3.0,87.0,MSIIIa,Municipal,Primario
109413,2026.0,3.0,7.0,87.0,MSIIIa,Municipal,Primario
109414,2026.0,1.0,31.0,607.0,MSIIIa,Municipal,Primario
109414,2026.0,2.0,21.0,607.0,MSIIIa,Municipal,Primario
109414,2026.0,3.0,25.0,607.0,MSIIIa,Municipal,Primario
109416,,,,6.0,MSIIIa,Municipal,Primario
109417,,,,11.0,MSIIIa,Municipal,Primario
109418,,,,20.0,MSIIIa,Municipal,Primario
109419,,,,17.0,MSIIIa,Municipal,Primario
109420,,,,10.0,MSIIIa,Municipal,Primario
109709,2026.0,1.0,121.0,996.0,MSIIIa,Municipal,Primario
109709,2026.0,2.0,69.0,996.0,MSIIIa,Municipal,Primario
109709,2026.0,3.0,58.0,996.0,MSIIIa,Municipal,Primario
109711,2026.0,1.0,61.0,1201.0,MSIIIa,Municipal,Primario
109711,2026.0,2.0,54.0,1201.0,MSIIIa,Municipal,Primario
109711,2026.0,3.0,73.0,1201.0,MSIIIa,Municipal,Primario
109712,2026.0,1.0,71.0,1048.0,MSIIIa,Municipal,Primario
109712,2026.0,3.0,64.0,1048.0,MSIIIa,Municipal,Primario
109713,2026.0,1.0,44.0,363.0,MSIIIa,Municipal,Primario
109713,2026.0,2.0,45.0,363.0,MSIIIa,Municipal,Primario
109713,2026.0,3.0,28.0,363.0,MSIIIa,Municipal,Primario
109715,2026.0,1.0,27.0,515.0,MSIIIa,Municipal,Primario
109715,2026.0,2.0,23.0,515.0,MSIIIa,Municipal,Primario
109715,2026.0,3.0,19.0,515.0,MSIIIa,Municipal,Primario
109716,2026.0,1.0,11.0,333.0,MSIIIa,Municipal,Primario
109716,2026.0,2.0,13.0,333.0,MSIIIa,Municipal,Primario
109716,2026.0,3.0,13.0,333.0,MSIIIa,Municipal,Primario
109718,2026.0,1.0,56.0,738.0,MSIIIa,Municipal,Primario
109718,2026.0,2.0,68.0,738.0,MSIIIa,Municipal,Primario
109718,2026.0,3.0,77.0,738.0,MSIIIa,Municipal,Primario
110160,2026.0,1.0,69.0,942.0,MSIIIa,Servicio de Salud,Pendiente
110160,2026.0,2.0,60.0,942.0,MSIIIa,Servicio de Salud,Pendiente
110160,2026.0,3.0,68.0,942.0,MSIIIa,Servicio de Salud,Pendiente
110308,2026.0,1.0,146.0,3922.0,MSIIIa,Municipal,Primario
110308,2026.0,2.0,119.0,3922.0,MSIIIa,Municipal,Primario
110308,2026.0,3.0,114.0,3922.0,MSIIIa,Municipal,Primario
110310,2026.0,1.0,129.0,2630.0,MSIIIa,Servicio de Salud,Primario
110310,2026.0,2.0,90.0,2630.0,MSIIIa,Servicio de Salud,Primario
110310,2026.0,3.0,151.0,2630.0,MSIIIa,Servicio de Salud,Primario
110315,2026.0,1.0,245.0,3686.0,MSIIIa,Municipal,Primario
110315,2026.0,2.0,130.0,3686.0,MSIIIa,Municipal,Primario
110315,2026.0,3.0,178.0,3686.0,MSIIIa,Municipal,Primario
110316,2026.0,1.0,172.0,2930.0,MSIIIa,Municipal,Primario
110316,2026.0,2.0,108.0,2930.0,MSIIIa,Municipal,Primario
110316,2026.0,3.0,164.0,2930.0,MSIIIa,Municipal,Primario
110320,2026.0,1.0,121.0,3862.0,MSIIIa,Municipal,Primario
110320,2026.0,2.0,104.0,3862.0,MSIIIa,Municipal,Primario
110320,2026.0,3.0,123.0,3862.0,MSIIIa,Municipal,Primario
110325,2026.0,1.0,121.0,3194.0,MSIIIa,Municipal,Primario
110325,2026.0,2.0,77.0,3194.0,MSIIIa,Municipal,Primario
110325,2026.0,3.0,108.0,3194.0,MSIIIa,Municipal,Primario
110330,2026.0,1.0,290.0,3969.0,MSIIIa,Municipal,Primario
110330,2026.0,2.0,190.0,3969.0,MSIIIa,Municipal,Primario
110330,2026.0,3.0,192.0,3969.0,MSIIIa,Municipal,Primario
110331,2026.0,1.0,129.0,2523.0,MSIIIa,Municipal,Primario
110331,2026.0,2.0,107.0,2523.0,MSIIIa,Municipal,Primario
110331,2026.0,3.0,117.0,2523.0,MSIIIa,Municipal,Primario
110335,2026.0,1.0,189.0,2987.0,MSIIIa,Municipal,Primario
110335,2026.0,2.0,124.0,2987.0,MSIIIa,Municipal,Primario
110335,2026.0,3.0,199.0,2987.0,MSIIIa,Municipal,Primario
110340,2026.0,1.0,112.0,3084.0,MSIIIa,Municipal,Primario
110340,2026.0,2.0,126.0,3084.0,MSIIIa,Municipal,Primario
110340,2026.0,3.0,128.0,3084.0,MSIIIa,Municipal,Primario
110345,2026.0,1.0,74.0,2776.0,MSIIIa,Municipal,Primario
110345,2026.0,2.0,97.0,2776.0,MSIIIa,Municipal,Primario
110345,2026.0,3.0,128.0,2776.0,MSIIIa,Municipal,Primario
110350,2026.0,1.0,205.0,4972.0,MSIIIa,Municipal,Primario
110350,2026.0,2.0,174.0,4972.0,MSIIIa,Municipal,Primario
110350,2026.0,3.0,223.0,4972.0,MSIIIa,Municipal,Primario
110351,2026.0,1.0,174.0,4061.0,MSIIIa,Municipal,Primario
110351,2026.0,2.0,124.0,4061.0,MSIIIa,Municipal,Primario
110351,2026.0,3.0,189.0,4061.0,MSIIIa,Municipal,Primario
110352,2026.0,1.0,148.0,3233.0,MSIIIa,Municipal,Primario
110352,2026.0,2.0,162.0,3233.0,MSIIIa,Municipal,Primario
110352,2026.0,3.0,141.0,3233.0,MSIIIa,Municipal,Primario
110353,2026.0,1.0,147.0,2690.0,MSIIIa,Municipal,Primario
110353,2026.0,2.0,144.0,2690.0,MSIIIa,Municipal,Primario
110353,2026.0,3.0,129.0,2690.0,MSIIIa,Municipal,Primario
110354,2026.0,1.0,134.0,4264.0,MSIIIa,Municipal,Primario
110354,2026.0,2.0,96.0,4264.0,MSIIIa,Municipal,Primario
110354,2026.0,3.0,90.0,4264.0,MSIIIa,Municipal,Primario
110355,2026.0,1.0,130.0,3286.0,MSIIIa,Municipal,Primario
110355,2026.0,2.0,143.0,3286.0,MSIIIa,Municipal,Primario
110355,2026.0,3.0,131.0,3286.0,MSIIIa,Municipal,Primario
110360,2026.0,1.0,276.0,5925.0,MSIIIa,Municipal,Primario
110360,2026.0,2.0,247.0,5925.0,MSIIIa,Municipal,Primario
110360,2026.0,3.0,202.0,5925.0,MSIIIa,Municipal,Primario
110361,2026.0,1.0,329.0,4986.0,MSIIIa,Municipal,Primario
110361,2026.0,2.0,204.0,4986.0,MSIIIa,Municipal,Primario
110361,2026.0,3.0,256.0,4986.0,MSIIIa,Municipal,Primario
110362,2026.0,1.0,105.0,3267.0,MSIIIa,Municipal,Primario
110362,2026.0,2.0,112.0,3267.0,MSIIIa,Municipal,Primario
110362,2026.0,3.0,130.0,3267.0,MSIIIa,Municipal,Primario
110364,2026.0,1.0,122.0,1996.0,MSIIIa,Municipal,Primario
110364,2026.0,2.0,152.0,1996.0,MSIIIa,Municipal,Primario
110364,2026.0,3.0,86.0,1996.0,MSIIIa,Municipal,Primario
110366,2026.0,1.0,243.0,6915.0,MSIIIa,Municipal,Primario
110366,2026.0,2.0,211.0,6915.0,MSIIIa,Municipal,Primario
110366,2026.0,3.0,349.0,6915.0,MSIIIa,Municipal,Primario
110369,2026.0,1.0,446.0,4100.0,MSIIIa,Municipal,Primario
110369,2026.0,2.0,139.0,4100.0,MSIIIa,Municipal,Primario
110369,2026.0,3.0,180.0,4100.0,MSIIIa,Municipal,Primario
110370,2026.0,1.0,89.0,2816.0,MSIIIa,Municipal,Primario
110370,2026.0,2.0,73.0,2816.0,MSIIIa,Municipal,Primario
110370,2026.0,3.0,106.0,2816.0,MSIIIa,Municipal,Primario
110375,2026.0,1.0,25.0,1280.0,MSIIIa,Municipal,Primario
110375,2026.0,2.0,32.0,1280.0,MSIIIa,Municipal,Primario
110375,2026.0,3.0,48.0,1280.0,MSIIIa,Municipal,Primario
110378,2026.0,1.0,163.0,3247.0,MSIIIa,Municipal,Primario
110378,2026.0,2.0,137.0,3247.0,MSIIIa,Municipal,Primario
110378,2026.0,3.0,108.0,3247.0,MSIIIa,Municipal,Primario
110379,2026.0,1.0,180.0,4041.0,MSIIIa,Municipal,Primario
110379,2026.0,2.0,137.0,4041.0,MSIIIa,Municipal,Primario
110379,2026.0,3.0,123.0,4041.0,MSIIIa,Municipal,Primario
110380,2026.0,1.0,46.0,1069.0,MSIIIa,Municipal,Primario
110380,2026.0,2.0,32.0,1069.0,MSIIIa,Municipal,Primario
110380,2026.0,3.0,41.0,1069.0,MSIIIa,Municipal,Primario
110381,2026.0,1.0,25.0,942.0,MSIIIa,Municipal,Primario
110381,2026.0,2.0,19.0,942.0,MSIIIa,Municipal,Primario
110381,2026.0,3.0,29.0,942.0,MSIIIa,Municipal,Primario
110385,2026.0,1.0,64.0,1047.0,MSIIIa,Municipal,Primario
110385,2026.0,2.0,42.0,1047.0,MSIIIa,Municipal,Primario
110385,2026.0,3.0,48.0,1047.0,MSIIIa,Municipal,Primario
110387,2026.0,1.0,33.0,1222.0,MSIIIa,Municipal,Primario
110387,2026.0,2.0,30.0,1222.0,MSIIIa,Municipal,Primario
110387,2026.0,3.0,33.0,1222.0,MSIIIa,Municipal,Primario
110390,2026.0,1.0,215.0,4305.0,MSIIIa,Municipal,Primario
110390,2026.0,2.0,198.0,4305.0,MSIIIa,Municipal,Primario
110390,2026.0,3.0,209.0,4305.0,MSIIIa,Municipal,Primario
110393,2026.0,1.0,19.0,522.0,MSIIIa,Municipal,Primario
110393,2026.0,2.0,32.0,522.0,MSIIIa,Municipal,Primario
110393,2026.0,3.0,21.0,522.0,MSIIIa,Municipal,Primario
110400,2026.0,1.0,0.0,244.0,MSIIIa,Municipal,Primario
110400,2026.0,3.0,7.0,244.0,MSIIIa,Municipal,Primario
110410,2026.0,1.0,23.0,157.0,MSIIIa,Municipal,Primario
110410,2026.0,2.0,24.0,157.0,MSIIIa,Municipal,Primario
110410,2026.0,3.0,25.0,157.0,MSIIIa,Municipal,Primario
110425,2026.0,1.0,78.0,1473.0,MSIIIa,Municipal,Primario
110425,2026.0,2.0,69.0,1473.0,MSIIIa,Municipal,Primario
110425,2026.0,3.0,74.0,1473.0,MSIIIa,Municipal,Primario
110430,2026.0,1.0,4.0,151.0,MSIIIa,Municipal,Primario
110430,2026.0,2.0,4.0,151.0,MSIIIa,Municipal,Primario
110430,2026.0,3.0,10.0,151.0,MSIIIa,Municipal,Primario
110431,2026.0,1.0,8.0,163.0,MSIIIa,Municipal,Primario
110431,2026.0,2.0,1.0,163.0,MSIIIa,Municipal,Primario
110431,2026.0,3.0,5.0,163.0,MSIIIa,Municipal,Primario
110432,2026.0,1.0,6.0,149.0,MSIIIa,Municipal,Primario
110432,2026.0,2.0,12.0,149.0,MSIIIa,Municipal,Primario
110432,2026.0,3.0,6.0,149.0,MSIIIa,Municipal,Primario
110440,2026.0,1.0,40.0,854.0,MSIIIa,Municipal,Primario
110440,2026.0,2.0,38.0,854.0,MSIIIa,Municipal,Primario
110440,2026.0,3.0,24.0,854.0,MSIIIa,Municipal,Primario
110445,2026.0,1.0,39.0,497.0,MSIIIa,Municipal,Primario
110445,2026.0,2.0,32.0,497.0,MSIIIa,Municipal,Primario
110445,2026.0,3.0,28.0,497.0,MSIIIa,Municipal,Primario
110455,,,,287.0,MSIIIa,Municipal,Primario
110465,2026.0,1.0,17.0,183.0,MSIIIa,Municipal,Primario
110465,2026.0,2.0,21.0,183.0,MSIIIa,Municipal,Primario
110465,2026.0,3.0,32.0,183.0,MSIIIa,Municipal,Primario
110470,2026.0,1.0,10.0,95.0,MSIIIa,Municipal,Primario
110470,2026.0,2.0,5.0,95.0,MSIIIa,Municipal,Primario
110470,2026.0,3.0,2.0,95.0,MSIIIa,Municipal,Primario
110475,2026.0,1.0,26.0,306.0,MSIIIa,Municipal,Primario
110475,2026.0,2.0,11.0,306.0,MSIIIa,Municipal,Primario
110475,2026.0,3.0,21.0,306.0,MSIIIa,Municipal,Primario
110477,2026.0,1.0,23.0,156.0,MSIIIa,Servicio de Salud,Primario
110477,2026.0,2.0,25.0,156.0,MSIIIa,Servicio de Salud,Primario
110477,2026.0,3.0,21.0,156.0,MSIIIa,Servicio de Salud,Primario
110485,2026.0,1.0,15.0,286.0,MSIIIa,Municipal,Primario
110485,2026.0,2.0,2.0,286.0,MSIIIa,Municipal,Primario
110485,2026.0,3.0,12.0,286.0,MSIIIa,Municipal,Primario
110490,,,,74.0,MSIIIa,Municipal,Primario
110492,,,,98.0,MSIIIa,Municipal,Primario
110495,2026.0,1.0,16.0,329.0,MSIIIa,Municipal,Primario
110495,2026.0,2.0,9.0,329.0,MSIIIa,Municipal,Primario
110495,2026.0,3.0,13.0,329.0,MSIIIa,Municipal,Primario
110503,2026.0,1.0,24.0,362.0,MSIIIa,Municipal,Primario
110503,2026.0,2.0,35.0,362.0,MSIIIa,Municipal,Primario
110503,2026.0,3.0,23.0,362.0,MSIIIa,Municipal,Primario
110505,2026.0,1.0,1.0,6.0,MSIIIa,Municipal,Primario
110505,2026.0,2.0,0.0,6.0,MSIIIa,Municipal,Primario
110510,2026.0,1.0,5.0,9.0,MSIIIa,Municipal,Primario
110510,2026.0,2.0,2.0,9.0,MSIIIa,Municipal,Primario
110510,2026.0,3.0,4.0,9.0,MSIIIa,Municipal,Primario
110515,,,,2.0,MSIIIa,,
110720,2026.0,1.0,68.0,2.0,MSIIIa,Municipal,Primario
110720,2026.0,2.0,53.0,2.0,MSIIIa,Municipal,Primario
110720,2026.0,3.0,30.0,2.0,MSIIIa,Municipal,Primario
110725,2026.0,1.0,34.0,8.0,MSIIIa,Municipal,Primario
110725,2026.0,2.0,9.0,8.0,MSIIIa,Municipal,Primario
110725,2026.0,3.0,25.0,8.0,MSIIIa,Municipal,Primario
110735,2026.0,1.0,36.0,18.0,MSIIIa,Municipal,Primario
110735,2026.0,2.0,15.0,18.0,MSIIIa,Municipal,Primario
110735,2026.0,3.0,20.0,18.0,MSIIIa,Municipal,Primario
110750,2026.0,1.0,4.0,55.0,MSIIIa,Municipal,Primario
110750,2026.0,2.0,9.0,55.0,MSIIIa,Municipal,Primario
110750,2026.0,3.0,11.0,55.0,MSIIIa,Municipal,Primario
110752,2026.0,1.0,34.0,167.0,MSIIIa,Municipal,Primario
110752,2026.0,2.0,16.0,167.0,MSIIIa,Municipal,Primario
110752,2026.0,3.0,19.0,167.0,MSIIIa,Municipal,Primario
110754,2026.0,1.0,9.0,137.0,MSIIIa,Municipal,Primario
110754,2026.0,2.0,7.0,137.0,MSIIIa,Municipal,Primario
110754,2026.0,3.0,5.0,137.0,MSIIIa,Municipal,Primario
110756,2026.0,1.0,11.0,106.0,MSIIIa,Municipal,Primario
110756,2026.0,2.0,12.0,106.0,MSIIIa,Municipal,Primario
110756,2026.0,3.0,8.0,106.0,MSIIIa,Municipal,Primario
110758,2026.0,1.0,18.0,80.0,MSIIIa,Municipal,Primario
110758,2026.0,2.0,17.0,80.0,MSIIIa,Municipal,Primario
110758,2026.0,3.0,13.0,80.0,MSIIIa,Municipal,Primario
110760,2026.0,1.0,11.0,326.0,MSIIIa,Servicio de Salud,Primario
110760,2026.0,2.0,16.0,326.0,MSIIIa,Servicio de Salud,Primario
110760,2026.0,3.0,15.0,326.0,MSIIIa,Servicio de Salud,Primario
110775,2026.0,1.0,19.0,314.0,MSIIIa,Municipal,Primario
110775,2026.0,2.0,20.0,314.0,MSIIIa,Municipal,Primario
110775,2026.0,3.0,19.0,314.0,MSIIIa,Municipal,Primario
110778,2026.0,1.0,54.0,858.0,MSIIIa,Municipal,Primario
110778,2026.0,2.0,36.0,858.0,MSIIIa,Municipal,Primario
110778,2026.0,3.0,42.0,858.0,MSIIIa,Municipal,Primario
110781,2026.0,2.0,10.0,497.0,MSIIIa,Municipal,Primario
110781,2026.0,3.0,20.0,497.0,MSIIIa,Municipal,Primario
110783,2026.0,1.0,1.0,193.0,MSIIIa,Municipal,Primario
110783,2026.0,2.0,5.0,193.0,MSIIIa,Municipal,Primario
110783,2026.0,3.0,8.0,193.0,MSIIIa,Municipal,Primario
111300,2026.0,1.0,241.0,6270.0,MSIIIa,Servicio de Salud,Primario
111300,2026.0,2.0,254.0,6270.0,MSIIIa,Servicio de Salud,Primario
111300,2026.0,3.0,259.0,6270.0,MSIIIa,Servicio de Salud,Primario
111301,2026.0,1.0,141.0,2668.0,MSIIIa,Servicio de Salud,Primario
111301,2026.0,2.0,170.0,2668.0,MSIIIa,Servicio de Salud,Primario
111301,2026.0,3.0,173.0,2668.0,MSIIIa,Servicio de Salud,Primario
111302,2026.0,1.0,260.0,2925.0,MSIIIa,Servicio de Salud,Primario
111302,2026.0,2.0,170.0,2925.0,MSIIIa,Servicio de Salud,Primario
111302,2026.0,3.0,219.0,2925.0,MSIIIa,Servicio de Salud,Primario
111303,2026.0,1.0,199.0,2273.0,MSIIIa,Municipal,Primario
111303,2026.0,2.0,169.0,2273.0,MSIIIa,Municipal,Primario
111303,2026.0,3.0,170.0,2273.0,MSIIIa,Municipal,Primario
111304,2026.0,1.0,230.0,2388.0,MSIIIa,Servicio de Salud,Primario
